Thu Aug 16 21:30:48 2018,1
Thu Aug 16 21:34:02 2018,1
Thu Aug 16 21:37:15 2018,2
Thu Aug 16 21:40:31 2018,2
Thu Aug 16 21:43:45 2018,1
Thu Aug 16 21:47:00 2018,1
Thu Aug 16 21:50:14 2018,2
Thu Aug 16 21:53:30 2018,2
Thu Aug 16 21:56:43 2018,3
Thu Aug 16 21:59:58 2018,2
Thu Aug 16 22:03:14 2018,2
Thu Aug 16 22:06:28 2018,2
Thu Aug 16 22:09:41 2018,2
Thu Aug 16 22:12:55 2018,3
Thu Aug 16 22:16:10 2018,3
Thu Aug 16 22:19:24 2018,3
Thu Aug 16 22:22:38 2018,4
Thu Aug 16 22:25:55 2018,5
Thu Aug 16 22:29:11 2018,4
Thu Aug 16 22:32:27 2018,3
Thu Aug 16 22:35:43 2018,3
Thu Aug 16 22:38:57 2018,3
Thu Aug 16 22:42:11 2018,4
Thu Aug 16 22:45:27 2018,4
Thu Aug 16 22:48:41 2018,3
Thu Aug 16 22:51:57 2018,4
Thu Aug 16 22:55:13 2018,3
Thu Aug 16 22:58:29 2018,4
Thu Aug 16 23:01:45 2018,3
Thu Aug 16 23:05:01 2018,5
Thu Aug 16 23:08:18 2018,3
Thu Aug 16 23:11:37 2018,3
Thu Aug 16 23:14:53 2018,3
Thu Aug 16 23:18:07 2018,3
Thu Aug 16 23:21:21 2018,3
Thu Aug 16 23:24:35 2018,3
Thu Aug 16 23:27:49 2018,3
Thu Aug 16 23:31:03 2018,3
Thu Aug 16 23:34:17 2018,3
Thu Aug 16 23:37:31 2018,3
Thu Aug 16 23:40:44 2018,3
Thu Aug 16 23:43:58 2018,3
Thu Aug 16 23:47:12 2018,3
Thu Aug 16 23:50:26 2018,3
Thu Aug 16 23:53:39 2018,3
Thu Aug 16 23:56:53 2018,3
Fri Aug 17 00:00:07 2018,3
Fri Aug 17 00:03:21 2018,2
Fri Aug 17 00:06:37 2018,2
Fri Aug 17 00:09:51 2018,2
Fri Aug 17 00:13:04 2018,2
Fri Aug 17 00:16:18 2018,2
Fri Aug 17 00:19:31 2018,2
Fri Aug 17 00:22:45 2018,1
Fri Aug 17 00:26:00 2018,2
Fri Aug 17 00:29:15 2018,1
Fri Aug 17 00:32:30 2018,1
Fri Aug 17 00:35:44 2018,1
Fri Aug 17 00:38:57 2018,1
Fri Aug 17 00:42:11 2018,1
Fri Aug 17 00:45:24 2018,1
Fri Aug 17 00:48:37 2018,1
Fri Aug 17 00:51:51 2018,1
Fri Aug 17 00:55:04 2018,1
Fri Aug 17 00:58:17 2018,1
Fri Aug 17 01:01:31 2018,1
Fri Aug 17 01:04:45 2018,1
Fri Aug 17 01:07:58 2018,1
Fri Aug 17 01:11:11 2018,1
Fri Aug 17 01:14:25 2018,1
Fri Aug 17 01:17:38 2018,1
Fri Aug 17 01:20:52 2018,1
Fri Aug 17 01:24:05 2018,1
Fri Aug 17 01:27:18 2018,1
Fri Aug 17 01:30:32 2018,1
Fri Aug 17 01:33:45 2018,1
Fri Aug 17 01:36:58 2018,1
Fri Aug 17 01:40:12 2018,1
Fri Aug 17 01:43:25 2018,1
Fri Aug 17 01:46:38 2018,1
Fri Aug 17 01:49:52 2018,1
Fri Aug 17 01:53:05 2018,1
Fri Aug 17 01:56:19 2018,1
Fri Aug 17 01:59:32 2018,1
Fri Aug 17 02:02:46 2018,1
Fri Aug 17 02:05:59 2018,1
Fri Aug 17 02:09:12 2018,1
Fri Aug 17 02:12:25 2018,1
Fri Aug 17 02:15:39 2018,1
Fri Aug 17 02:18:52 2018,1
Fri Aug 17 02:22:05 2018,1
Fri Aug 17 02:25:19 2018,1
Fri Aug 17 02:28:32 2018,1
Fri Aug 17 02:31:45 2018,1
Fri Aug 17 02:34:59 2018,1
Fri Aug 17 02:38:12 2018,1
Fri Aug 17 02:41:26 2018,1
Fri Aug 17 02:44:39 2018,1
Fri Aug 17 02:47:52 2018,1
