rate	0	0	0	0	0	0	0	0	0	0	0	0	0	0		Tue 25 Sep 2018 11:10:24 PM UTC
rate	1378	0	0	0	0	1378	0	0	0	0	0	1378	0	0		Tue 25 Sep 2018 11:10:54 PM UTC
rate	1460	0	0	0	0	1460	0	0	0	0	0	1460	0	0		Tue 25 Sep 2018 11:11:24 PM UTC
rate	1559	0	0	0	0	1556	0	0	0	0	0	1556	0	0		Tue 25 Sep 2018 11:11:54 PM UTC
rate	1666	0	0	0	0	1663	0	0	0	0	0	1663	0	0		Tue 25 Sep 2018 11:12:24 PM UTC
rate	1767	0	0	0	0	1765	0	0	0	0	0	1765	0	0		Tue 25 Sep 2018 11:12:54 PM UTC
rate	1888	0	0	0	0	1887	0	0	0	0	0	1887	0	0		Tue 25 Sep 2018 11:13:25 PM UTC
rate	1979	0	0	0	0	1979	0	0	0	0	0	1979	0	0		Tue 25 Sep 2018 11:13:55 PM UTC
rate	2110	0	0	0	0	2110	0	0	0	0	0	2110	0	0		Tue 25 Sep 2018 11:14:25 PM UTC
rate	2241	0	0	0	0	2237	0	0	0	0	0	2237	0	0		Tue 25 Sep 2018 11:14:55 PM UTC
rate	2407	0	0	0	0	2396	0	0	0	0	0	2396	0	0		Tue 25 Sep 2018 11:15:25 PM UTC
rate	2547	0	0	0	0	2541	0	0	0	0	0	2541	0	0		Tue 25 Sep 2018 11:15:56 PM UTC
rate	2723	0	0	0	0	2716	0	0	0	0	0	2716	0	0		Tue 25 Sep 2018 11:16:26 PM UTC
rate	2885	0	0	0	0	2884	0	0	0	0	0	2884	0	0		Tue 25 Sep 2018 11:16:56 PM UTC
rate	3071	0	0	0	0	3062	0	0	0	0	0	3062	0	0		Tue 25 Sep 2018 11:17:26 PM UTC
rate	3256	0	0	0	0	3248	0	0	0	0	0	3248	0	0		Tue 25 Sep 2018 11:17:57 PM UTC
rate	3466	0	0	0	0	3458	0	0	0	0	0	3458	0	0		Tue 25 Sep 2018 11:18:27 PM UTC
rate	4039	0	0	0	0	4024	0	0	0	0	0	4024	0	0		Tue 25 Sep 2018 11:18:57 PM UTC
rate	3953	0	0	0	0	3953	0	0	0	0	0	3953	0	0		Tue 25 Sep 2018 11:19:27 PM UTC
rate	3885	0	0	0	0	3874	0	0	0	0	0	3874	0	0		Tue 25 Sep 2018 11:19:57 PM UTC
rate	3759	0	0	0	0	3749	0	0	0	0	0	3749	0	0		Tue 25 Sep 2018 11:20:28 PM UTC
rate	3528	0	0	0	0	3516	0	0	0	0	0	3516	0	0		Tue 25 Sep 2018 11:20:58 PM UTC
rate	3322	0	0	0	0	3312	0	0	0	0	0	3312	0	0		Tue 25 Sep 2018 11:21:28 PM UTC
rate	3109	0	0	0	0	3106	0	0	0	0	0	3106	0	0		Tue 25 Sep 2018 11:21:58 PM UTC
rate	2920	0	0	0	0	2913	0	0	0	0	0	2913	0	0		Tue 25 Sep 2018 11:22:29 PM UTC
rate	2756	0	0	0	0	2749	0	0	0	0	0	2749	0	0		Tue 25 Sep 2018 11:22:59 PM UTC
rate	2591	0	0	0	0	2589	0	0	0	0	0	2589	0	0		Tue 25 Sep 2018 11:23:29 PM UTC
rate	2428	0	0	0	0	2426	0	0	0	0	0	2426	0	0		Tue 25 Sep 2018 11:23:59 PM UTC
rate	2280	0	0	0	0	2276	0	0	0	0	0	2276	0	0		Tue 25 Sep 2018 11:24:29 PM UTC
rate	2148	0	0	0	0	2148	0	0	0	0	0	2148	0	0		Tue 25 Sep 2018 11:25:00 PM UTC
rate	2016	0	0	0	0	2015	0	0	0	0	0	2015	0	0		Tue 25 Sep 2018 11:25:30 PM UTC
rate	1884	0	0	0	0	1879	0	0	0	0	0	1879	0	0		Tue 25 Sep 2018 11:26:00 PM UTC
rate	1769	0	0	0	0	1756	0	0	0	0	0	1756	0	0		Tue 25 Sep 2018 11:26:30 PM UTC
rate	1688	0	0	0	0	1685	0	0	0	0	0	1685	0	0		Tue 25 Sep 2018 11:27:00 PM UTC
rate	1573	0	0	0	0	1572	0	0	0	0	0	1572	0	0		Tue 25 Sep 2018 11:27:31 PM UTC
rate	1473	0	0	0	0	1473	0	0	0	0	0	1473	0	0		Tue 25 Sep 2018 11:28:01 PM UTC
rate	1395	0	0	0	0	1393	0	0	0	0	0	1393	0	0		Tue 25 Sep 2018 11:28:31 PM UTC
rate	1307	0	0	0	0	1304	0	0	0	0	0	1304	0	0		Tue 25 Sep 2018 11:29:01 PM UTC
rate	709	0	0	0	0	708	0	0	0	0	0	708	0	0		Tue 25 Sep 2018 11:29:31 PM UTC
rate	674	0	0	0	0	674	0	0	0	0	0	674	0	0		Tue 25 Sep 2018 11:30:01 PM UTC
rate	344	0	0	0	0	344	0	0	0	0	0	344	0	0		Tue 25 Sep 2018 11:30:32 PM UTC
rate	330	0	0	0	0	330	0	0	0	0	0	330	0	0		Tue 25 Sep 2018 11:31:02 PM UTC
rate	315	0	0	0	0	315	0	0	0	0	0	315	0	0		Tue 25 Sep 2018 11:31:32 PM UTC
rate	298	0	0	0	0	295	0	0	0	0	0	295	0	0		Tue 25 Sep 2018 11:32:02 PM UTC
rate	0	0	0	0	0	0	0	0	0	0	0	0	0	0		Tue 25 Sep 2018 11:32:32 PM UTC
